Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Pb-W-Se-O,5.952000,5.952000,23.815000,1.000000,177.020000,61.850000,155.400000,155.400000,57.580000,57.580000,119.430000,119.430000,0.350000,0.350000
Pb-W-Se-S,6.577000,6.577000,19.505000,1.000000,55.340000,57.980000,-5.400000,-5.400000,-1.320000,-1.320000,56.660000,56.660000,1.050000,1.050000
Pb-W-Se-Te,7.583000,7.583000,14.672000,1.000000,80.800000,17.420000,77.040000,77.040000,31.690000,31.690000,49.110000,49.110000,0.220000,0.220000
Pb-W-S-O,6.927000,6.927000,17.584000,1.000000,80.340000,96.610000,-35.840000,-35.840000,-8.140000,-8.140000,88.470000,88.470000,1.200000,1.200000
Pb-W-S-Se,7.148000,7.148000,16.512000,1.000000,108.570000,5.380000,108.310000,108.310000,51.600000,51.600000,56.970000,56.970000,0.050000,0.050000
Pb-W-S-Te,7.354000,7.354000,15.601000,1.000000,92.000000,75.000000,30.850000,30.850000,8.500000,8.500000,83.500000,83.500000,0.820000,0.820000
Pb-W-Te-O,6.240000,6.240000,21.667000,1.000000,79.010000,9.430000,77.880000,77.880000,34.790000,34.790000,44.220000,44.220000,0.120000,0.120000
Pb-W-Te-S,6.440000,6.440000,20.341000,1.000000,149.120000,69.930000,116.330000,116.330000,39.600000,39.600000,109.520000,109.520000,0.470000,0.470000
Pb-W-Te-Se,6.516000,6.516000,19.872000,1.000000,201.660000,6.020000,201.480000,201.480000,97.820000,97.820000,103.840000,103.840000,0.030000,0.030000
Si-Cr-O-S,5.687000,5.687000,26.083000,1.000000,276.010000,62.450000,261.880000,261.880000,106.780000,106.780000,169.230000,169.230000,0.230000,0.230000
Si-Cr-O-Se,5.812000,5.812000,24.978000,1.000000,182.520000,140.010000,75.130000,75.130000,21.260000,21.260000,161.260000,161.260000,0.770000,0.770000
Si-Cr-O-Te,6.033000,6.033000,23.182000,1.000000,-252.640000,-167.460000,-141.640000,-141.640000,-42.590000,-42.590000,-210.050000,-210.050000,0.660000,0.660000
Si-Cr-Se-O,6.403000,6.403000,20.576000,1.000000,189.420000,73.810000,160.660000,160.660000,57.800000,57.800000,131.620000,131.620000,0.390000,0.390000
Si-Cr-Se-S,6.639000,6.639000,19.143000,1.000000,83.000000,22.260000,77.030000,77.030000,30.370000,30.370000,52.630000,52.630000,0.270000,0.270000
Si-Cr-Se-Te,6.981000,6.981000,17.310000,1.000000,118.200000,15.870000,116.070000,116.070000,51.160000,51.160000,67.040000,67.040000,0.130000,0.130000
Si-Cr-S-O,6.193000,6.193000,21.996000,1.000000,11.300000,-51.990000,-227.900000,-227.900000,31.640000,31.640000,-20.340000,-20.340000,-4.600000,-4.600000
Si-Cr-S-Se,6.482000,6.482000,20.080000,1.000000,173.530000,82.650000,134.160000,134.160000,45.440000,45.440000,128.090000,128.090000,0.480000,0.480000
Si-Cr-S-Te,6.672000,6.672000,18.950000,1.000000,157.560000,83.730000,113.060000,113.060000,36.910000,36.910000,120.640000,120.640000,0.530000,0.530000
Si-Cr-Te-O,6.452000,6.452000,20.266000,1.000000,15.560000,168.980000,-1819.250000,-1819.250000,-76.710000,-76.710000,92.270000,92.270000,10.860000,10.860000
Si-Cr-Te-S,6.987000,6.987000,17.283000,1.000000,-96.810000,-45.690000,-75.240000,-75.240000,-25.560000,-25.560000,-71.250000,-71.250000,0.470000,0.470000
Si-Cr-Te-Se,7.024000,7.024000,17.102000,1.000000,-56.360000,-88.120000,81.390000,81.390000,15.880000,15.880000,-72.240000,-72.240000,1.560000,1.560000
Si-Ge-O-S,6.124000,6.124000,22.496000,1.000000,-217.640000,63.450000,-199.140000,-199.140000,-140.540000,-140.540000,-77.100000,-77.100000,-0.290000,-0.290000
Si-Ge-O-Se,5.603000,5.603000,26.875000,1.000000,350.840000,112.390000,314.840000,314.840000,119.230000,119.230000,231.610000,231.610000,0.320000,0.320000
Si-Ge-O-Te,5.919000,5.919000,24.084000,1.000000,-361.070000,-449.420000,198.320000,198.320000,44.180000,44.180000,-405.240000,-405.240000,1.240000,1.240000
Si-Ge-Se-O,6.428000,6.428000,20.421000,1.000000,-37.520000,-41.510000,8.390000,8.390000,1.990000,1.990000,-39.520000,-39.520000,1.110000,1.110000
Si-Ge-Se-S,6.906000,6.906000,17.692000,1.000000,156.610000,71.610000,123.870000,123.870000,42.500000,42.500000,114.110000,114.110000,0.460000,0.460000
Si-Ge-Se-Te,7.077000,7.077000,16.843000,1.000000,47.870000,17.800000,41.250000,41.250000,15.030000,15.030000,32.840000,32.840000,0.370000,0.370000
Si-Ge-S-O,6.199000,6.199000,21.956000,1.000000,249.650000,87.870000,218.730000,218.730000,80.890000,80.890000,168.760000,168.760000,0.350000,0.350000
Si-Ge-S-Se,6.855000,6.855000,17.955000,1.000000,107.690000,86.840000,37.670000,37.670000,10.430000,10.430000,97.270000,97.270000,0.810000,0.810000
Si-Ge-S-Te,6.861000,6.861000,17.921000,1.000000,59.800000,40.410000,32.490000,32.490000,9.690000,9.690000,50.100000,50.100000,0.680000,0.680000
Si-Ge-Te-O,6.483000,6.483000,20.075000,1.000000,-119.530000,-187.220000,173.720000,173.720000,33.850000,33.850000,-153.380000,-153.380000,1.570000,1.570000
Si-Ge-Te-S,7.168000,7.168000,16.420000,1.000000,32.390000,22.550000,16.700000,16.700000,4.920000,4.920000,27.470000,27.470000,0.700000,0.700000
Si-Ge-Te-Se,7.351000,7.351000,15.611000,1.000000,-7.350000,7.070000,-0.530000,-0.530000,-7.210000,-7.210000,-0.140000,-0.140000,-0.960000,-0.960000
Si-Hf-O-S,6.156000,6.156000,22.264000,1.000000,-19.670000,187.770000,1772.240000,1772.240000,-103.720000,-103.720000,84.050000,84.050000,-9.540000,-9.540000
Si-Hf-O-Se,6.103000,6.103000,22.651000,1.000000,-280.450000,241.740000,-72.080000,-72.080000,-261.100000,-261.100000,-19.360000,-19.360000,-0.860000,-0.860000
Si-Hf-O-Te,6.090000,6.090000,22.744000,1.000000,54.100000,65.120000,-24.290000,-24.290000,-5.510000,-5.510000,59.610000,59.610000,1.200000,1.200000
Si-Hf-Se-O,6.670000,6.670000,18.963000,1.000000,234.060000,87.420000,201.410000,201.410000,73.320000,73.320000,160.740000,160.740000,0.370000,0.370000
Si-Hf-Se-S,7.084000,7.084000,16.809000,1.000000,154.350000,48.400000,139.170000,139.170000,52.970000,52.970000,101.370000,101.370000,0.310000,0.310000
Si-Hf-Se-Te,7.279000,7.279000,15.923000,1.000000,61.080000,72.070000,-23.960000,-23.960000,-5.500000,-5.500000,66.570000,66.570000,1.180000,1.180000
Si-Hf-S-O,6.490000,6.490000,20.028000,1.000000,268.130000,78.590000,245.100000,245.100000,94.770000,94.770000,173.360000,173.360000,0.290000,0.290000
Si-Hf-S-Se,6.963000,6.963000,17.403000,1.000000,138.280000,39.390000,127.060000,127.060000,49.440000,49.440000,88.830000,88.830000,0.280000,0.280000
Si-Hf-S-Te,7.013000,7.013000,17.153000,1.000000,-68.300000,-0.910000,-68.290000,-68.290000,-33.700000,-33.700000,-34.600000,-34.600000,0.010000,0.010000
Si-Hf-Te-O,6.859000,6.859000,17.931000,1.000000,18.570000,-12.800000,9.760000,9.760000,15.690000,15.690000,2.890000,2.890000,-0.690000,-0.690000
Si-Hf-Te-S,7.333000,7.333000,15.689000,1.000000,111.620000,72.240000,64.870000,64.870000,19.690000,19.690000,91.930000,91.930000,0.650000,0.650000
Si-Hf-Te-Se,7.487000,7.487000,15.049000,1.000000,93.830000,63.810000,50.430000,50.430000,15.010000,15.010000,78.820000,78.820000,0.680000,0.680000
Si-Mn-O-S,5.647000,5.647000,26.459000,1.000000,205.870000,80.090000,174.720000,174.720000,62.890000,62.890000,142.980000,142.980000,0.390000,0.390000
Si-Mn-O-Se,5.752000,5.752000,25.495000,1.000000,94.280000,35.170000,81.160000,81.160000,29.550000,29.550000,64.730000,64.730000,0.370000,0.370000
Si-Mn-O-Te,6.000000,6.000000,23.437000,1.000000,-362.320000,-209.660000,-241.000000,-241.000000,-76.330000,-76.330000,-285.990000,-285.990000,0.580000,0.580000
Si-Mn-Se-O,6.599000,6.599000,19.375000,1.000000,103.200000,-10.130000,102.210000,102.210000,56.670000,56.670000,46.530000,46.530000,-0.100000,-0.100000
Si-Mn-Se-S,6.708000,6.708000,18.749000,1.000000,116.670000,51.660000,93.800000,93.800000,32.510000,32.510000,84.170000,84.170000,0.440000,0.440000
Si-Mn-Se-Te,7.017000,7.017000,17.132000,1.000000,127.030000,54.250000,103.860000,103.860000,36.390000,36.390000,90.640000,90.640000,0.430000,0.430000
Si-Mn-S-O,6.173000,6.173000,22.140000,1.000000,53.230000,49.230000,7.700000,7.700000,2.000000,2.000000,51.230000,51.230000,0.920000,0.920000
Si-Mn-S-Se,6.542000,6.542000,19.711000,1.000000,201.600000,53.720000,187.280000,187.280000,73.940000,73.940000,127.660000,127.660000,0.270000,0.270000
Si-Mn-S-Te,6.683000,6.683000,18.892000,1.000000,193.600000,69.410000,168.720000,168.720000,62.100000,62.100000,131.500000,131.500000,0.360000,0.360000
Si-Mn-Te-O,6.434000,6.434000,20.379000,1.000000,163.880000,-13.360000,162.790000,162.790000,88.620000,88.620000,75.260000,75.260000,-0.080000,-0.080000
Si-Mn-Te-S,7.059000,7.059000,16.932000,1.000000,-77.190000,-54.490000,-38.720000,-38.720000,-11.350000,-11.350000,-65.840000,-65.840000,0.710000,0.710000
Si-Mn-Te-Se,7.112000,7.112000,16.678000,1.000000,10.080000,18.350000,-23.340000,-23.340000,-4.140000,-4.140000,14.220000,14.220000,1.820000,1.820000
Si-Mo-O-S,5.817000,5.817000,24.933000,1.000000,240.600000,69.020000,220.800000,220.800000,85.790000,85.790000,154.810000,154.810000,0.290000,0.290000
Si-Mo-O-Se,5.856000,5.856000,24.600000,1.000000,44.090000,-2.020000,44.000000,44.000000,23.050000,23.050000,21.040000,21.040000,-0.050000,-0.050000
Si-Mo-O-Te,6.093000,6.093000,22.724000,1.000000,-132.950000,242.730000,310.220000,310.220000,-187.840000,-187.840000,54.890000,54.890000,-1.830000,-1.830000
Si-Mo-Se-O,6.628000,6.628000,19.204000,1.000000,12.360000,54.530000,-228.180000,-228.180000,-21.080000,-21.080000,33.450000,33.450000,4.410000,4.410000
Si-Mo-Se-S,6.698000,6.698000,18.803000,1.000000,152.950000,55.480000,132.830000,132.830000,48.740000,48.740000,104.210000,104.210000,0.360000,0.360000
Si-Mo-Se-Te,6.964000,6.964000,17.396000,1.000000,154.060000,63.060000,128.250000,128.250000,45.500000,45.500000,108.560000,108.560000,0.410000,0.410000
Si-Mo-S-O,6.249000,6.249000,21.605000,1.000000,190.230000,59.110000,171.860000,171.860000,65.560000,65.560000,124.670000,124.670000,0.310000,0.310000
Si-Mo-S-Se,6.526000,6.526000,19.808000,1.000000,210.210000,45.440000,200.380000,200.380000,82.380000,82.380000,127.820000,127.820000,0.220000,0.220000
Si-Mo-S-Te,6.721000,6.721000,18.674000,1.000000,138.730000,94.010000,75.020000,75.020000,22.360000,22.360000,116.370000,116.370000,0.680000,0.680000
Si-Mo-Te-O,6.842000,6.842000,18.021000,1.000000,-63.710000,-100.930000,96.180000,96.180000,18.610000,18.610000,-82.320000,-82.320000,1.580000,1.580000
Si-Mo-Te-S,6.975000,6.975000,17.342000,1.000000,-56.620000,-72.350000,35.850000,35.850000,7.870000,7.870000,-64.490000,-64.490000,1.280000,1.280000
Si-Mo-Te-Se,7.088000,7.088000,16.794000,1.000000,-66.410000,-27.490000,-55.030000,-55.030000,-19.460000,-19.460000,-46.950000,-46.950000,0.410000,0.410000
Si-Pb-O-S,5.722000,5.722000,25.768000,1.000000,129.830000,57.230000,104.600000,104.600000,36.300000,36.300000,93.530000,93.530000,0.440000,0.440000
Si-Pb-O-Se,5.798000,5.798000,25.092000,1.000000,214.340000,56.070000,199.680000,199.680000,79.140000,79.140000,135.200000,135.200000,0.260000,0.260000
Si-Pb-O-Te,6.079000,6.079000,22.833000,1.000000,-245.600000,-27.660000,-242.480000,-242.480000,-108.970000,-108.970000,-136.630000,-136.630000,0.110000,0.110000
Si-Pb-Se-O,6.866000,6.866000,17.894000,1.000000,146.030000,69.580000,112.880000,112.880000,38.220000,38.220000,107.810000,107.810000,0.480000,0.480000
Si-Pb-Se-S,7.288000,7.288000,15.882000,1.000000,3.270000,-28.780000,-250.370000,-250.370000,16.020000,16.020000,-12.760000,-12.760000,-8.810000,-8.810000
Si-Pb-Se-Te,7.244000,7.244000,16.077000,1.000000,42.090000,19.550000,33.010000,33.010000,11.270000,11.270000,30.820000,30.820000,0.460000,0.460000
Si-Pb-S-O,6.671000,6.671000,18.958000,1.000000,171.980000,49.930000,157.480000,157.480000,61.020000,61.020000,110.960000,110.960000,0.290000,0.290000
Si-Pb-S-Se,6.832000,6.832000,18.076000,1.000000,88.420000,17.300000,85.030000,85.030000,35.560000,35.560000,52.860000,52.860000,0.200000,0.200000
Si-Pb-S-Te,6.531000,6.531000,19.778000,1.000000,188.230000,16.120000,186.840000,186.840000,86.050000,86.050000,102.170000,102.170000,0.090000,0.090000
Si-Pb-Te-O,7.084000,7.084000,16.814000,1.000000,-73.900000,-113.280000,99.730000,99.730000,19.690000,19.690000,-93.590000,-93.590000,1.530000,1.530000
Si-Pb-Te-S,7.794000,7.794000,13.887000,1.000000,35.440000,31.920000,6.680000,6.680000,1.760000,1.760000,33.680000,33.680000,0.900000,0.900000
Si-Pb-Te-Se,8.375000,8.375000,12.029000,1.000000,37.200000,12.320000,33.120000,33.120000,12.440000,12.440000,24.760000,24.760000,0.330000,0.330000
Si-Sn-O-S,6.379000,6.379000,20.730000,1.000000,-75.230000,-311.410000,1213.840000,1213.840000,118.090000,118.090000,-193.320000,-193.320000,4.140000,4.140000
Si-Sn-O-Se,5.737000,5.737000,25.629000,1.000000,228.240000,50.580000,217.040000,217.040000,88.830000,88.830000,139.410000,139.410000,0.220000,0.220000
Si-Sn-O-Te,6.021000,6.021000,23.272000,1.000000,-347.830000,-485.450000,329.690000,329.690000,68.810000,68.810000,-416.640000,-416.640000,1.400000,1.400000
Si-Sn-Se-O,6.683000,6.683000,18.889000,1.000000,173.980000,88.970000,128.480000,128.480000,42.500000,42.500000,131.480000,131.480000,0.510000,0.510000
Si-Sn-Se-S,7.142000,7.142000,16.538000,1.000000,159.410000,49.160000,144.250000,144.250000,55.130000,55.130000,104.290000,104.290000,0.310000,0.310000
Si-Sn-Se-Te,7.212000,7.212000,16.221000,1.000000,21.800000,20.460000,2.610000,2.610000,0.670000,0.670000,21.130000,21.130000,0.940000,0.940000
Si-Sn-S-O,6.487000,6.487000,20.051000,1.000000,247.640000,75.040000,224.900000,224.900000,86.300000,86.300000,161.340000,161.340000,0.300000,0.300000
Si-Sn-S-Se,7.101000,7.101000,16.731000,1.000000,15.730000,22.750000,-17.170000,-17.170000,-3.510000,-3.510000,19.240000,19.240000,1.450000,1.450000
Si-Sn-S-Te,6.479000,6.479000,20.097000,1.000000,218.720000,51.270000,206.700000,206.700000,83.730000,83.730000,135.000000,135.000000,0.230000,0.230000
Si-Sn-Te-O,6.904000,6.904000,17.702000,1.000000,-16.840000,-56.860000,175.140000,175.140000,20.010000,20.010000,-36.850000,-36.850000,3.380000,3.380000
Si-Sn-Te-S,7.416000,7.416000,15.341000,1.000000,71.370000,-10.420000,69.850000,69.850000,40.890000,40.890000,30.470000,30.470000,-0.150000,-0.150000
Si-Sn-Te-Se,7.620000,7.620000,14.530000,1.000000,88.540000,35.110000,74.620000,74.620000,26.720000,26.720000,61.820000,61.820000,0.400000,0.400000
Si-Ti-O-S,5.891000,5.891000,24.307000,1.000000,43.000000,86.920000,-132.740000,-132.740000,-21.960000,-21.960000,64.960000,64.960000,2.020000,2.020000
Si-Ti-O-Se,5.924000,5.924000,24.043000,1.000000,-313.240000,-21.160000,-311.810000,-311.810000,-146.040000,-146.040000,-167.200000,-167.200000,0.070000,0.070000
Si-Ti-O-Te,6.060000,6.060000,22.971000,1.000000,-507.030000,-223.600000,-408.420000,-408.420000,-141.720000,-141.720000,-365.320000,-365.320000,0.440000,0.440000
Si-Ti-Se-O,6.451000,6.451000,20.271000,1.000000,91.320000,83.200000,15.520000,15.520000,4.060000,4.060000,87.260000,87.260000,0.910000,0.910000
Si-Ti-Se-S,6.850000,6.850000,17.979000,1.000000,146.190000,52.700000,127.200000,127.200000,46.750000,46.750000,99.450000,99.450000,0.360000,0.360000
Si-Ti-Se-Te,7.115000,7.115000,16.665000,1.000000,64.190000,70.020000,-12.180000,-12.180000,-2.910000,-2.910000,67.110000,67.110000,1.090000,1.090000
Si-Ti-S-O,6.251000,6.251000,21.594000,1.000000,236.180000,61.930000,219.940000,219.940000,87.120000,87.120000,149.060000,149.060000,0.260000,0.260000
Si-Ti-S-Se,6.722000,6.722000,18.672000,1.000000,152.460000,57.820000,130.540000,130.540000,47.320000,47.320000,105.140000,105.140000,0.380000,0.380000
Si-Ti-S-Te,6.847000,6.847000,17.994000,1.000000,65.310000,63.440000,3.700000,3.700000,0.940000,0.940000,64.370000,64.370000,0.970000,0.970000
Si-Ti-Te-O,6.496000,6.496000,19.994000,1.000000,17.330000,57.070000,-170.580000,-170.580000,-19.870000,-19.870000,37.200000,37.200000,3.290000,3.290000
Si-Ti-Te-S,7.136000,7.136000,16.566000,1.000000,8.390000,-17.550000,-28.340000,-28.340000,12.970000,12.970000,-4.580000,-4.580000,-2.090000,-2.090000
Si-Ti-Te-Se,7.237000,7.237000,16.108000,1.000000,28.030000,3.220000,27.660000,27.660000,12.410000,12.410000,15.620000,15.620000,0.110000,0.110000
Si-W-O-S,5.834000,5.834000,24.787000,1.000000,272.280000,83.390000,246.740000,246.740000,94.440000,94.440000,177.840000,177.840000,0.310000,0.310000
Si-W-O-Se,5.935000,5.935000,23.954000,1.000000,-201.410000,-178.100000,-43.930000,-43.930000,-11.660000,-11.660000,-189.760000,-189.760000,0.880000,0.880000
Si-W-O-Te,6.088000,6.088000,22.761000,1.000000,-114.530000,138.620000,53.250000,53.250000,-126.580000,-126.580000,12.050000,12.050000,-1.210000,-1.210000
Si-W-Se-O,6.657000,6.657000,19.040000,1.000000,82.730000,35.860000,67.190000,67.190000,23.440000,23.440000,59.300000,59.300000,0.430000,0.430000
Si-W-Se-S,6.697000,6.697000,18.811000,1.000000,155.940000,64.310000,129.420000,129.420000,45.820000,45.820000,110.120000,110.120000,0.410000,0.410000
Si-W-Se-Te,6.965000,6.965000,17.389000,1.000000,190.040000,60.390000,170.860000,170.860000,64.830000,64.830000,125.220000,125.220000,0.320000,0.320000
Si-W-S-O,6.216000,6.216000,21.832000,1.000000,221.780000,53.420000,208.910000,208.910000,84.180000,84.180000,137.600000,137.600000,0.240000,0.240000
Si-W-S-Se,6.533000,6.533000,19.769000,1.000000,265.430000,26.240000,262.840000,262.840000,119.600000,119.600000,145.830000,145.830000,0.100000,0.100000
Si-W-S-Te,6.731000,6.731000,18.623000,1.000000,147.710000,103.010000,75.870000,75.870000,22.350000,22.350000,125.360000,125.360000,0.700000,0.700000
Si-W-Te-O,6.894000,6.894000,17.750000,1.000000,-13.790000,73.470000,377.640000,377.640000,-43.630000,-43.630000,29.840000,29.840000,-5.330000,-5.330000
Si-W-Te-S,6.967000,6.967000,17.380000,1.000000,-49.030000,-47.450000,-3.120000,-3.120000,-0.790000,-0.790000,-48.240000,-48.240000,0.970000,0.970000
Si-W-Te-Se,7.085000,7.085000,16.806000,1.000000,-48.310000,-43.460000,-9.210000,-9.210000,-2.430000,-2.430000,-45.890000,-45.890000,0.900000,0.900000
Sn-Cr-O-S,6.308000,6.308000,21.202000,1.000000,180.160000,68.610000,154.030000,154.030000,55.770000,55.770000,124.380000,124.380000,0.380000,0.380000
Sn-Cr-O-Se,6.412000,6.412000,20.517000,1.000000,212.710000,46.970000,202.340000,202.340000,82.870000,82.870000,129.840000,129.840000,0.220000,0.220000
Sn-Cr-O-Te,6.592000,6.592000,19.416000,1.000000,196.490000,68.090000,172.890000,172.890000,64.200000,64.200000,132.290000,132.290000,0.350000,0.350000
Sn-Cr-Se-O,6.678000,6.678000,18.918000,1.000000,-159.670000,-195.470000,79.620000,79.620000,17.900000,17.900000,-177.570000,-177.570000,1.220000,1.220000
Sn-Cr-Se-S,7.042000,7.042000,17.013000,1.000000,99.500000,62.540000,60.200000,60.200000,18.480000,18.480000,81.020000,81.020000,0.630000,0.630000
Sn-Cr-Se-Te,7.359000,7.359000,15.578000,1.000000,87.320000,15.860000,84.440000,84.440000,35.730000,35.730000,51.590000,51.590000,0.180000,0.180000
Sn-Cr-S-O,6.647000,6.647000,19.097000,1.000000,126.630000,-31.340000,118.880000,118.880000,78.980000,78.980000,47.650000,47.650000,-0.250000,-0.250000
Sn-Cr-S-Se,6.991000,6.991000,17.264000,1.000000,113.340000,23.650000,108.400000,108.400000,44.840000,44.840000,68.490000,68.490000,0.210000,0.210000
Sn-Cr-S-Te,7.142000,7.142000,16.539000,1.000000,142.970000,67.040000,111.530000,111.530000,37.960000,37.960000,105.000000,105.000000,0.470000,0.470000
Sn-Cr-Te-O,6.166000,6.166000,22.188000,1.000000,24.940000,-36.310000,-27.910000,-27.910000,30.620000,30.620000,-5.680000,-5.680000,-1.460000,-1.460000
Sn-Cr-Te-S,6.301000,6.301000,21.247000,1.000000,139.170000,26.100000,134.280000,134.280000,56.540000,56.540000,82.630000,82.630000,0.190000,0.190000
Sn-Cr-Te-Se,6.401000,6.401000,20.593000,1.000000,185.100000,18.190000,183.310000,183.310000,83.460000,83.460000,101.640000,101.640000,0.100000,0.100000
Sn-Ge-O-S,6.622000,6.622000,19.241000,1.000000,209.160000,76.190000,181.400000,181.400000,66.480000,66.480000,142.670000,142.670000,0.360000,0.360000
Sn-Ge-O-Se,6.768000,6.768000,18.416000,1.000000,57.530000,-9.870000,55.840000,55.840000,33.700000,33.700000,23.830000,23.830000,-0.170000,-0.170000
Sn-Ge-O-Te,6.777000,6.777000,18.370000,1.000000,123.900000,52.160000,101.950000,101.950000,35.870000,35.870000,88.030000,88.030000,0.420000,0.420000
Sn-Ge-Se-O,6.730000,6.730000,18.624000,1.000000,-170.940000,-79.470000,-134.000000,-134.000000,-45.740000,-45.740000,-125.210000,-125.210000,0.460000,0.460000
Sn-Ge-Se-S,7.267000,7.267000,15.975000,1.000000,79.830000,12.400000,77.910000,77.910000,33.720000,33.720000,46.120000,46.120000,0.160000,0.160000
Sn-Ge-Se-Te,7.682000,7.682000,14.297000,1.000000,58.200000,1.580000,58.160000,58.160000,28.310000,28.310000,29.890000,29.890000,0.030000,0.030000
Sn-Ge-S-O,6.587000,6.587000,19.445000,1.000000,-1.770000,0.710000,-1.490000,-1.490000,-1.240000,-1.240000,-0.530000,-0.530000,-0.400000,-0.400000
Sn-Ge-S-Se,7.270000,7.270000,15.964000,1.000000,118.350000,58.770000,89.170000,89.170000,29.790000,29.790000,88.560000,88.560000,0.500000,0.500000
Sn-Ge-S-Te,7.466000,7.466000,15.136000,1.000000,35.740000,26.140000,16.620000,16.620000,4.800000,4.800000,30.940000,30.940000,0.730000,0.730000
Sn-Ge-Te-O,6.182000,6.182000,22.075000,1.000000,111.940000,17.120000,109.320000,109.320000,47.410000,47.410000,64.530000,64.530000,0.150000,0.150000
Sn-Ge-Te-S,7.153000,7.153000,16.487000,1.000000,-20.530000,-34.770000,38.380000,38.380000,7.120000,7.120000,-27.650000,-27.650000,1.690000,1.690000
Sn-Ge-Te-Se,7.688000,7.688000,14.272000,1.000000,11.270000,16.260000,-12.170000,-12.170000,-2.490000,-2.490000,13.760000,13.760000,1.440000,1.440000
Sn-Hf-O-S,6.793000,6.793000,18.282000,1.000000,167.320000,55.480000,148.930000,148.930000,55.920000,55.920000,111.400000,111.400000,0.330000,0.330000
Sn-Hf-O-Se,6.859000,6.859000,17.931000,1.000000,132.810000,40.850000,120.240000,120.240000,45.980000,45.980000,86.830000,86.830000,0.310000,0.310000
Sn-Hf-O-Te,6.841000,6.841000,18.027000,1.000000,27.600000,75.200000,-177.290000,-177.290000,-23.800000,-23.800000,51.400000,51.400000,2.720000,2.720000
Sn-Hf-Se-O,6.920000,6.920000,17.620000,1.000000,-64.420000,-113.730000,136.360000,136.360000,24.650000,24.650000,-89.070000,-89.070000,1.770000,1.770000
Sn-Hf-Se-S,7.436000,7.436000,15.258000,1.000000,133.190000,34.480000,124.270000,124.270000,49.360000,49.360000,83.840000,83.840000,0.260000,0.260000
Sn-Hf-Se-Te,7.831000,7.831000,13.757000,1.000000,95.660000,25.940000,88.630000,88.630000,34.860000,34.860000,60.800000,60.800000,0.270000,0.270000
Sn-Hf-S-O,6.796000,6.796000,18.267000,1.000000,207.640000,43.270000,198.620000,198.620000,82.180000,82.180000,125.460000,125.460000,0.210000,0.210000
Sn-Hf-S-Se,7.398000,7.398000,15.415000,1.000000,128.470000,33.520000,119.720000,119.720000,47.470000,47.470000,81.000000,81.000000,0.260000,0.260000
Sn-Hf-S-Te,7.591000,7.591000,14.642000,1.000000,94.820000,42.680000,75.600000,75.600000,26.070000,26.070000,68.750000,68.750000,0.450000,0.450000
Sn-Hf-Te-O,6.442000,6.442000,20.331000,1.000000,240.140000,56.640000,226.780000,226.780000,91.750000,91.750000,148.390000,148.390000,0.240000,0.240000
Sn-Hf-Te-S,7.606000,7.606000,14.582000,1.000000,1.710000,-11.110000,-70.330000,-70.330000,6.410000,6.410000,-4.700000,-4.700000,-6.490000,-6.490000
Sn-Hf-Te-Se,7.801000,7.801000,13.864000,1.000000,35.340000,3.050000,35.080000,35.080000,16.150000,16.150000,19.200000,19.200000,0.090000,0.090000
Sn-Mn-O-S,6.374000,6.374000,20.764000,1.000000,221.750000,28.440000,218.100000,218.100000,96.660000,96.660000,125.100000,125.100000,0.130000,0.130000
Sn-Mn-O-Se,6.459000,6.459000,20.222000,1.000000,208.670000,56.930000,193.140000,193.140000,75.870000,75.870000,132.800000,132.800000,0.270000,0.270000
Sn-Mn-O-Te,6.583000,6.583000,19.468000,1.000000,228.050000,60.670000,211.910000,211.910000,83.690000,83.690000,144.360000,144.360000,0.270000,0.270000
Sn-Mn-Se-O,6.704000,6.704000,18.773000,1.000000,-224.330000,-148.730000,-125.710000,-125.710000,-37.800000,-37.800000,-186.530000,-186.530000,0.660000,0.660000
Sn-Mn-Se-S,7.252000,7.252000,16.043000,1.000000,58.230000,21.450000,50.330000,50.330000,18.390000,18.390000,39.840000,39.840000,0.370000,0.370000
Sn-Mn-Se-Te,7.531000,7.531000,14.874000,1.000000,79.730000,28.490000,69.550000,69.550000,25.620000,25.620000,54.110000,54.110000,0.360000,0.360000
Sn-Mn-S-O,6.566000,6.566000,19.568000,1.000000,127.850000,84.390000,72.150000,72.150000,21.730000,21.730000,106.120000,106.120000,0.660000,0.660000
Sn-Mn-S-Se,7.033000,7.033000,17.055000,1.000000,67.180000,-24.730000,58.070000,58.070000,45.950000,45.950000,21.220000,21.220000,-0.370000,-0.370000
Sn-Mn-S-Te,7.242000,7.242000,16.087000,1.000000,63.090000,-17.980000,57.970000,57.970000,40.540000,40.540000,22.550000,22.550000,-0.290000,-0.290000
Sn-Mn-Te-O,6.146000,6.146000,22.333000,1.000000,-237.240000,-229.220000,-15.780000,-15.780000,-4.010000,-4.010000,-233.230000,-233.230000,0.970000,0.970000
Sn-Mn-Te-S,6.364000,6.364000,20.831000,1.000000,196.460000,10.880000,195.850000,195.850000,92.790000,92.790000,103.670000,103.670000,0.060000,0.060000
Sn-Mn-Te-Se,6.467000,6.467000,20.174000,1.000000,173.990000,5.700000,173.810000,173.810000,84.140000,84.140000,89.850000,89.850000,0.030000,0.030000
